eng_id;child_item_id;path;chain_sort;sequenceno
MAT100001;MAT000394;->MODMAT000001->MAT000380->MAT003235->MAT004824;3;1
MAT100001;MAT000395;->MODMAT000001->MAT000380->MAT003236;2;8
MAT100001;MAT000396;->MODMAT000001->MAT000380->MAT003236->MAT004825;3;4
MAT100001;MAT000397;->MODMAT000001->MAT000380->MAT003236->MAT004826;3;3
MAT100001;MAT000082;->MODMAT000001->MAT000380->MAT003236->MAT005809;3;2
MAT100001;MAT000398;->MODMAT000001->MAT000380->MAT003236->MAT004828;3;1
MAT100001;MAT000399;->MODMAT000001->MAT000380->MAT003236->MAT004828->MAT005843;4;2
MAT100001;MAT000400;->MODMAT000001->MAT000380->MAT003237;2;6
MAT100001;MAT000401;->MODMAT000001->MAT000380->MAT003237->MAT004829;3;1
MAT100001;MAT000402;->MODMAT000001->MAT000380->MAT003238;2;21
MAT100001;MAT000403;->MODMAT000001->MAT000380->MAT003238->MAT004830;3;1
MAT100001;MAT000379;->MODMAT000001->MAT000380->MAT003225;2;15
MAT100001;MAT000404;->MODMAT000001->MAT000380->MAT003239;2;3
MAT100001;MAT000405;->MODMAT000001->MAT000380->MAT003239->MAT004831;3;1
MAT100001;MAT000406;->MODMAT000001->MAT000380->MAT003240;2;7
MAT100001;MAT000407;->MODMAT000001->MAT000407;1;1106
MAT100001;MAT000371;->MODMAT000001->MAT000407->MAT003217;2;6
MAT100001;MAT000408;->MODMAT000001->MAT000407->MAT003241;2;5
MAT100001;MAT000409;->MODMAT000001->MAT000407->MAT003241->MAT004832;3;1
MAT100001;MAT000372;->MODMAT000001->MAT000407->MAT003218;2;14
MAT100001;MAT000410;->MODMAT000001->MAT000407->MAT003242;2;13
MAT100001;MAT000373;->MODMAT000001->MAT000407->MAT003219;2;10
MAT100001;MAT000411;->MODMAT000001->MAT000407->MAT003243;2;9
MAT100001;MAT000204;->MODMAT000001->MAT000407->MAT003166;2;11
MAT100001;MAT000412;->MODMAT000001->MAT000407->MAT003244;2;8
MAT100001;MAT000413;->MODMAT000001->MAT000407->MAT003245;2;2
MAT100001;MAT000209;->MODMAT000001->MAT000407->MAT003245->MAT004772;3;1
MAT100001;MAT000414;->MODMAT000001->MAT000407->MAT003246;2;3
MAT100001;MAT000415;->MODMAT000001->MAT000407->MAT003247;2;1
MAT100001;MAT000394;->MODMAT000001->MAT000407->MAT003247->MAT004824;3;1
MAT100001;MAT000416;->MODMAT000001->MAT000407->MAT003248;2;4
MAT100001;MAT000379;->MODMAT000001->MAT000407->MAT003225;2;7
MAT100001;MAT000417;->MODMAT000001->MAT000407->MAT003225->MAT004833;3;1
MAT100001;MAT000418;->MODMAT000001->MAT000407->MAT003249;2;12
MAT100001;MAT000419;->MODMAT000001->MAT000407->MAT003249->MAT004834;3;1
MAT100001;MAT000420;->MODMAT000001->MAT000420;1;1092
MAT100001;MAT000421;->MODMAT000001->MAT000420->MAT003250;2;14
MAT100001;MAT000422;->MODMAT000001->MAT000420->MAT003251;2;13
MAT100001;MAT000423;->MODMAT000001->MAT000420->MAT003252;2;8
MAT100001;MAT000424;->MODMAT000001->MAT000420->MAT003253;2;9
MAT100001;MAT000425;->MODMAT000001->MAT000420->MAT003254;2;12
MAT100001;MAT000426;->MODMAT000001->MAT000420->MAT003255;2;6
MAT100001;MAT000427;->MODMAT000001->MAT000420->MAT003256;2;11
MAT100001;MAT000428;->MODMAT000001->MAT000420->MAT005143;2;7
MAT100001;MAT000429;->MODMAT000001->MAT000420->MAT005025;2;10
MAT100001;MAT000430;->MODMAT000001->MAT000420->MAT003259;2;4
MAT100001;MAT000105;->MODMAT000001->MAT000420->MAT003259->MAT006209;3;1
MAT100001;MAT000432;->MODMAT000001->MAT000420->MAT003260;2;5
MAT100001;MAT000433;->MODMAT000001->MAT000420->MAT003261;2;3
MAT100001;MAT000103;->MODMAT000001->MAT000420->MAT003261->MAT006035;3;1
MAT100001;MAT000435;->MODMAT000001->MAT000420->MAT003262;2;1
MAT100001;MAT000367;->MODMAT000001->MAT000420->MAT003262->MAT006141;3;1
MAT100001;MAT000436;->MODMAT000001->MAT000420->MAT003263;2;2
MAT100001;MAT000367;->MODMAT000001->MAT000420->MAT003263->MAT006141;3;1
MAT100001;MAT000437;->MODMAT000001->MAT000437;1;1118
MAT100001;MAT000438;->MODMAT000001->MAT000437->MAT003264;2;6
MAT100001;MAT000086;->MODMAT000001->MAT000437->MAT005334;2;8
MAT100001;MAT000440;->MODMAT000001->MAT000437->MAT005701;2;7
MAT100001;MAT000441;->MODMAT000001->MAT000437->MAT003267;2;2
MAT100001;MAT000442;->MODMAT000001->MAT000437->MAT003267->MAT006085;3;5
MAT100001;MAT000443;->MODMAT000001->MAT000437->MAT003267->MAT004838;3;4
MAT100001;MAT000444;->MODMAT000001->MAT000437->MAT003267->MAT004839;3;1
MAT100001;MAT000109;->MODMAT000001->MAT000437->MAT003267->MAT004839->MAT006217;4;1
MAT100001;MAT000446;->MODMAT000001->MAT000437->MAT003267->MAT004840;3;2
MAT100001;MAT000447;->MODMAT000001->MAT000437->MAT003267->MAT004840->MAT005845;4;1
MAT100001;MAT000448;->MODMAT000001->MAT000437->MAT003267->MAT004841;3;3
MAT100001;MAT000447;->MODMAT000001->MAT000437->MAT003267->MAT004841->MAT005845;4;1
MAT100001;MAT000449;->MODMAT000001->MAT000437->MAT003268;2;4
MAT100001;MAT000450;->MODMAT000001->MAT000437->MAT003269;2;5
MAT100001;MAT000451;->MODMAT000001->MAT000437->MAT003269->MAT005985;3;1
MAT100001;MAT000452;->MODMAT000001->MAT000437->MAT003270;2;3
MAT100001;MAT000109;->MODMAT000001->MAT000437->MAT003270->MAT006217;3;1
MAT100001;MAT000453;->MODMAT000001->MAT000437->MAT003271;2;1
MAT100001;MAT000454;->MODMAT000001->MAT000437->MAT003271->MAT006009;3;4
MAT100001;MAT000443;->MODMAT000001->MAT000437->MAT003271->MAT004838;3;5
MAT100001;MAT000455;->MODMAT000001->MAT000437->MAT003271->MAT004845;3;1
MAT100001;MAT000456;->MODMAT000001->MAT000437->MAT003271->MAT004845->MAT005846;4;1
MAT100001;MAT000457;->MODMAT000001->MAT000437->MAT003271->MAT004846;3;3
MAT100001;MAT000109;->MODMAT000001->MAT000437->MAT003271->MAT004846->MAT006217;4;1
MAT100001;MAT000458;->MODMAT000001->MAT000437->MAT003271->MAT004847;3;2
MAT100001;MAT000109;->MODMAT000001->MAT000437->MAT003271->MAT004847->MAT006217;4;1
MAT100001;MAT000459;->MODMAT000001->MAT000459;1;1009
MAT100001;MAT000460;->MODMAT000001->MAT000459->MAT003272;2;6
MAT100001;MAT000461;->MODMAT000001->MAT000461;1;1040
MAT100001;MAT000462;->MODMAT000001->MAT000461->MAT003273;2;2
MAT100001;MAT000463;->MODMAT000001->MAT000461->MAT003273->MAT004848;3;1
MAT100001;MAT000464;->MODMAT000001->MAT000461->MAT003274;2;8
MAT100001;MAT000465;->MODMAT000001->MAT000461->MAT003275;2;6
MAT100001;MAT000466;->MODMAT000001->MAT000461->MAT003276;2;5
MAT100001;MAT000467;->MODMAT000001->MAT000461->MAT003277;2;7
MAT100001;MAT000468;->MODMAT000001->MAT000461->MAT003278;2;3
MAT100001;MAT000469;->MODMAT000001->MAT000461->MAT003278->MAT006230;3;1
MAT100001;MAT000470;->MODMAT000001->MAT000461->MAT003279;2;4
MAT100001;MAT000471;->MODMAT000001->MAT000461->MAT003280;2;1
MAT100001;MAT000472;->MODMAT000001->MAT000472;1;1015
MAT100001;MAT000473;->MODMAT000001->MAT000472->MAT003281;2;6
MAT100001;MAT000474;->MODMAT000001->MAT000472->MAT003282;2;7
MAT100001;MAT000475;->MODMAT000001->MAT000472->MAT003283;2;5
MAT100001;MAT000476;->MODMAT000001->MAT000472->MAT003284;2;1
MAT100001;MAT000477;->MODMAT000001->MAT000472->MAT003284->MAT006055;3;1
MAT100001;MAT000478;->MODMAT000001->MAT000472->MAT003285;2;2
MAT100001;MAT000479;->MODMAT000001->MAT000472->MAT003285->MAT004851;3;1
MAT100001;MAT000480;->MODMAT000001->MAT000480;1;1090
MAT100001;MAT000481;->MODMAT000001->MAT000480->MAT005226;2;9
MAT100001;MAT000482;->MODMAT000001->MAT000480->MAT003287;2;7
MAT100001;MAT000483;->MODMAT000001->MAT000480->MAT003288;2;3
MAT100001;MAT000484;->MODMAT000001->MAT000480->MAT003289;2;8
MAT100001;MAT000485;->MODMAT000001->MAT000480->MAT003290;2;6
MAT100001;MAT000019;->MODMAT000001->MAT000480->MAT003290->MAT005878;3;1
MAT100001;MAT000487;->MODMAT000001->MAT000480->MAT003291;2;2
MAT100001;MAT000488;->MODMAT000001->MAT000480->MAT003292;2;10
MAT100001;MAT000489;->MODMAT000001->MAT000480->MAT003293;2;5
MAT100001;MAT000490;->MODMAT000001->MAT000480->MAT003293->MAT005989;3;1
MAT100001;MAT000491;->MODMAT000001->MAT000480->MAT003294;2;4
MAT100001;MAT000492;->MODMAT000001->MAT000480->MAT003294->MAT005959;3;1
MAT100001;MAT000493;->MODMAT000001->MAT000480->MAT003295;2;1
MAT100001;MAT000494;->MODMAT000001->MAT000480->MAT003295->MAT004855;3;3
MAT100001;MAT000495;->MODMAT000001->MAT000480->MAT003295->MAT004855->MAT005847;4;0
MAT100001;MAT000496;->MODMAT000001->MAT000480->MAT003295->MAT004856;3;7
MAT100001;MAT000497;->MODMAT000001->MAT000480->MAT003295->MAT004857;3;8
MAT100001;MAT000498;->MODMAT000001->MAT000480->MAT003295->MAT004858;3;6
MAT100001;MAT000499;->MODMAT000001->MAT000480->MAT003295->MAT004859;3;5
MAT100001;MAT000500;->MODMAT000001->MAT000480->MAT003295->MAT004860;3;9
MAT100001;MAT000501;->MODMAT000001->MAT000480->MAT003295->MAT004861;3;4
MAT100001;MAT000502;->MODMAT000001->MAT000480->MAT003295->MAT004862;3;2
MAT100001;MAT000503;->MODMAT000001->MAT000480->MAT003295->MAT004863;3;1
MAT100001;MAT000504;->MODMAT000001->MAT000480->MAT003295->MAT004863->MAT005848;4;2
MAT100001;MAT000505;->MODMAT000001->MAT000480->MAT003295->MAT004863->MAT005849;4;3
MAT100001;MAT000506;->MODMAT000001->MAT000480->MAT003295->MAT004863->MAT005850;4;1
MAT100001;MAT000507;->MODMAT000001->MAT000507;1;1017
MAT100001;MAT000508;->MODMAT000001->MAT000507->MAT003296;2;3
MAT100001;MAT000509;->MODMAT000001->MAT000507->MAT003297;2;1
MAT100001;MAT000510;->MODMAT000001->MAT000507->MAT003297->MAT004864;3;4
MAT100001;MAT000511;->MODMAT000001->MAT000507->MAT003297->MAT004865;3;3
MAT100001;MAT000512;->MODMAT000001->MAT000507->MAT003297->MAT004866;3;2
MAT100001;MAT000513;->MODMAT000001->MAT000507->MAT003297->MAT004866->MAT005851;4;1
MAT100001;MAT000514;->MODMAT000001->MAT000507->MAT003297->MAT004867;3;1
MAT100001;MAT000515;->MODMAT000001->MAT000507->MAT003297->MAT004867->MAT005852;4;1
MAT100001;MAT000516;->MODMAT000001->MAT000507->MAT003297->MAT004868;3;5
MAT100001;MAT000517;->MODMAT000001->MAT000517;1;1124
MAT100001;MAT000518;->MODMAT000001->MAT000518;1;1094
MAT100001;MAT000519;->MODMAT000001->MAT000518->MAT003298;2;3
MAT100001;MAT000520;->MODMAT000001->MAT000518->MAT003298->MAT004869;3;1
MAT100001;MAT000521;->MODMAT000001->MAT000518->MAT003299;2;12
MAT100001;MAT000522;->MODMAT000001->MAT000518->MAT003299->MAT004870;3;2
MAT100001;MAT000451;->MODMAT000001->MAT000518->MAT003299->MAT005985;3;1
MAT100001;MAT000481;->MODMAT000001->MAT000518->MAT005226;2;16
MAT100001;MAT000426;->MODMAT000001->MAT000518->MAT003255;2;17
MAT100001;MAT000523;->MODMAT000001->MAT000518->MAT003300;2;18
MAT100001;MAT000389;->MODMAT000001->MAT000518->MAT003231;2;14
MAT100001;MAT000524;->MODMAT000001->MAT000518->MAT003301;2;19
MAT100001;MAT000525;->MODMAT000001->MAT000518->MAT003302;2;23
MAT100001;MAT000526;->MODMAT000001->MAT000518->MAT003303;2;24
MAT100001;MAT000527;->MODMAT000001->MAT000518->MAT003304;2;25
MAT100001;MAT000528;->MODMAT000001->MAT000518->MAT003305;2;22
MAT100001;MAT000529;->MODMAT000001->MAT000518->MAT003306;2;28
MAT100001;MAT000530;->MODMAT000001->MAT000518->MAT003307;2;26
MAT100001;MAT000531;->MODMAT000001->MAT000518->MAT003308;2;21
MAT100001;MAT000532;->MODMAT000001->MAT000518->MAT003309;2;27
MAT100001;MAT000533;->MODMAT000001->MAT000518->MAT003310;2;7
MAT100001;MAT000534;->MODMAT000001->MAT000518->MAT003310->MAT004871;3;2
MAT100001;MAT000535;->MODMAT000001->MAT000518->MAT003310->MAT004872;3;1
MAT100001;MAT000536;->MODMAT000001->MAT000518->MAT003310->MAT004872->MAT005853;4;1
MAT100001;MAT000537;->MODMAT000001->MAT000518->MAT005906;2;13
MAT100001;MAT000384;->MODMAT000001->MAT000518->MAT005906->MAT006187;3;1
MAT100001;MAT000538;->MODMAT000001->MAT000518->MAT003312;2;29
MAT100001;MAT000539;->MODMAT000001->MAT000518->MAT003313;2;2
MAT100001;MAT000540;->MODMAT000001->MAT000518->MAT003313->MAT004873;3;10
MAT100001;MAT000091;->MODMAT000001->MAT000518->MAT003313->MAT004874;3;9
MAT100001;MAT000542;->MODMAT000001->MAT000518->MAT003313->MAT004875;3;11
MAT100001;MAT000543;->MODMAT000001->MAT000518->MAT003313->MAT004876;3;12
MAT100001;MAT000544;->MODMAT000001->MAT000518->MAT003313->MAT004877;3;14
MAT100001;MAT000545;->MODMAT000001->MAT000518->MAT003313->MAT004878;3;17
MAT100001;MAT000546;->MODMAT000001->MAT000518->MAT003313->MAT004879;3;1
MAT100001;MAT000547;->MODMAT000001->MAT000518->MAT003313->MAT004879->MAT005854;4;1
MAT100001;MAT000548;->MODMAT000001->MAT000518->MAT003313->MAT004880;3;5
MAT100001;MAT000549;->MODMAT000001->MAT000518->MAT003313->MAT004880->MAT005855;4;1
MAT100001;MAT000550;->MODMAT000001->MAT000518->MAT003313->MAT004881;3;3
MAT100001;MAT000551;->MODMAT000001->MAT000518->MAT003313->MAT004881->MAT005856;4;1
MAT100001;MAT000552;->MODMAT000001->MAT000518->MAT003313->MAT004882;3;6
MAT100001;MAT000553;->MODMAT000001->MAT000518->MAT003313->MAT004882->MAT005857;4;1
MAT100001;MAT000554;->MODMAT000001->MAT000518->MAT003313->MAT004883;3;8
MAT100001;MAT000555;->MODMAT000001->MAT000518->MAT003313->MAT004884;3;7
MAT100001;MAT000556;->MODMAT000001->MAT000518->MAT003313->MAT004884->MAT005858;4;1
MAT100001;MAT000557;->MODMAT000001->MAT000518->MAT003313->MAT004885;3;4
MAT100001;MAT000558;->MODMAT000001->MAT000518->MAT003313->MAT004886;3;18
MAT100001;MAT000269;->MODMAT000001->MAT000518->MAT003313->MAT005812;3;13
MAT100001;MAT000559;->MODMAT000001->MAT000518->MAT003313->MAT004888;3;15
MAT100001;MAT000560;->MODMAT000001->MAT000518->MAT003313->MAT004889;3;2
MAT100001;MAT000551;->MODMAT000001->MAT000518->MAT003313->MAT004889->MAT005856;4;1
MAT100001;MAT000561;->MODMAT000001->MAT000518->MAT003313->MAT004890;3;16
MAT100001;MAT000562;->MODMAT000001->MAT000518->MAT003314;2;8
MAT100001;MAT000563;->MODMAT000001->MAT000518->MAT003314->MAT004891;3;3
MAT100001;MAT000564;->MODMAT000001->MAT000518->MAT003314->MAT004892;3;2
MAT100001;MAT000565;->MODMAT000001->MAT000518->MAT003314->MAT004893;3;1
MAT100001;MAT000566;->MODMAT000001->MAT000518->MAT003314->MAT004893->MAT005859;4;1
MAT100001;MAT000567;->MODMAT000001->MAT000518->MAT003315;2;10
MAT100001;MAT000568;->MODMAT000001->MAT000518->MAT003315->MAT004894;3;1
MAT100001;MAT000569;->MODMAT000001->MAT000518->MAT003316;2;9
MAT100001;MAT000568;->MODMAT000001->MAT000518->MAT003316->MAT004894;3;1
MAT100001;MAT000570;->MODMAT000001->MAT000518->MAT003317;2;4
MAT100001;MAT000571;->MODMAT000001->MAT000518->MAT003317->MAT004895;3;2
MAT100001;MAT000572;->MODMAT000001->MAT000518->MAT003318;2;1
MAT100001;MAT000573;->MODMAT000001->MAT000518->MAT003318->MAT004896;3;11
MAT100001;MAT000574;->MODMAT000001->MAT000518->MAT003318->MAT004896->MAT005860;4;1
MAT100001;MAT000575;->MODMAT000001->MAT000518->MAT003318->MAT004896->MAT005861;4;2
MAT100001;MAT000576;->MODMAT000001->MAT000518->MAT003318->MAT004897;3;5
MAT100001;MAT000577;->MODMAT000001->MAT000518->MAT003318->MAT004897->MAT005862;4;1
MAT100001;MAT000578;->MODMAT000001->MAT000518->MAT003318->MAT004898;3;3
MAT100001;MAT000579;->MODMAT000001->MAT000518->MAT003318->MAT004898->MAT005863;4;1
MAT100001;MAT000580;->MODMAT000001->MAT000518->MAT003318->MAT004899;3;4
MAT100001;MAT000579;->MODMAT000001->MAT000518->MAT003318->MAT004899->MAT005863;4;1
MAT100001;MAT000581;->MODMAT000001->MAT000518->MAT003318->MAT004900;3;6
MAT100001;MAT000582;->MODMAT000001->MAT000518->MAT003318->MAT004901;3;10
MAT100001;MAT000583;->MODMAT000001->MAT000518->MAT003318->MAT004902;3;12
MAT100001;MAT000584;->MODMAT000001->MAT000518->MAT003318->MAT004903;3;13
MAT100001;MAT000585;->MODMAT000001->MAT000518->MAT003318->MAT004904;3;8
MAT100001;MAT000586;->MODMAT000001->MAT000518->MAT003318->MAT004905;3;7
MAT100001;MAT000587;->MODMAT000001->MAT000518->MAT003318->MAT004906;3;9
MAT100001;MAT000588;->MODMAT000001->MAT000518->MAT003318->MAT004906->MAT005864;4;1
MAT100001;MAT000589;->MODMAT000001->MAT000518->MAT003318->MAT004907;3;1
MAT100001;MAT000239;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005793;4;2
MAT100001;MAT000348;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005828;4;6
MAT100001;MAT000590;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005865;4;5
MAT100001;MAT000591;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005866;4;4
MAT100001;MAT000592;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005866->MAT006178;5;1
MAT100001;MAT000593;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005867;4;3
MAT100001;MAT000594;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005867->MAT006179;5;2
MAT100001;MAT000595;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005867->MAT006180;5;1
MAT100001;MAT000596;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005867->MAT006181;5;3
MAT100001;MAT000597;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005868;4;1
MAT100001;MAT000598;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005868->MAT006182;5;1
MAT100001;MAT000599;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005869;4;7
MAT100001;MAT000600;->MODMAT000001->MAT000518->MAT003318->MAT004907->MAT005869->MAT006183;5;1
MAT100001;MAT000601;->MODMAT000001->MAT000518->MAT003318->MAT004908;3;2
MAT100001;MAT000239;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005793;4;2
MAT100001;MAT000348;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005828;4;6
MAT100001;MAT000590;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005865;4;5
MAT100001;MAT000591;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005866;4;4
MAT100001;MAT000592;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005866->MAT006178;5;1
MAT100001;MAT000593;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005867;4;3
MAT100001;MAT000594;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005867->MAT006179;5;2
MAT100001;MAT000595;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005867->MAT006180;5;1
MAT100001;MAT000596;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005867->MAT006181;5;3
MAT100001;MAT000602;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005870;4;1
MAT100001;MAT000598;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005870->MAT006182;5;1
MAT100001;MAT000599;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005869;4;7
MAT100001;MAT000600;->MODMAT000001->MAT000518->MAT003318->MAT004908->MAT005869->MAT006183;5;1
MAT100001;MAT000603;->MODMAT000001->MAT000518->MAT003319;2;5
MAT100001;MAT000604;->MODMAT000001->MAT000518->MAT003319->MAT004909;3;3
MAT100001;MAT000605;->MODMAT000001->MAT000518->MAT003319->MAT004910;3;4
MAT100001;MAT000252;->MODMAT000001->MAT000518->MAT003319->MAT004910->MAT006166;4;1
MAT100001;MAT000606;->MODMAT000001->MAT000518->MAT003319->MAT004911;3;2
MAT100001;MAT000252;->MODMAT000001->MAT000518->MAT003319->MAT004911->MAT006166;4;1
MAT100001;MAT000607;->MODMAT000001->MAT000518->MAT003319->MAT004912;3;1
MAT100001;MAT000608;->MODMAT000001->MAT000518->MAT003319->MAT004912->MAT005872;4;1
MAT100001;MAT000609;->MODMAT000001->MAT000518->MAT003320;2;6
MAT100001;MAT000604;->MODMAT000001->MAT000518->MAT003320->MAT004909;3;3
MAT100001;MAT000605;->MODMAT000001->MAT000518->MAT003320->MAT004910;3;4
MAT100001;MAT000252;->MODMAT000001->MAT000518->MAT003320->MAT004910->MAT006166;4;1
MAT100001;MAT000606;->MODMAT000001->MAT000518->MAT003320->MAT004911;3;2
MAT100001;MAT000252;->MODMAT000001->MAT000518->MAT003320->MAT004911->MAT006166;4;1
MAT100001;MAT000610;->MODMAT000001->MAT000518->MAT003320->MAT004913;3;1
MAT100001;MAT000608;->MODMAT000001->MAT000518->MAT003320->MAT004913->MAT005872;4;1
MAT100001;MAT000611;->MODMAT000001->MAT000611;1;1123
MAT100001;MAT000612;->MODMAT000001->MAT000611->MAT003321;2;8
MAT100001;MAT000613;->MODMAT000001->MAT000611->MAT005537;2;4
MAT100001;MAT000614;->MODMAT000001->MAT000611->MAT003323;2;5
MAT100001;MAT000615;->MODMAT000001->MAT000611->MAT003324;2;6
MAT100001;MAT000616;->MODMAT000001->MAT000611->MAT003325;2;7
MAT100001;MAT000617;->MODMAT000001->MAT000611->MAT003326;2;9
MAT100001;MAT000618;->MODMAT000001->MAT000611->MAT003326->MAT004914;3;3
MAT100001;MAT000619;->MODMAT000001->MAT000611->MAT003326->MAT004915;3;1
MAT100001;MAT000620;->MODMAT000001->MAT000611->MAT003326->MAT004915->MAT005873;4;1
MAT100001;MAT000621;->MODMAT000001->MAT000611->MAT003326->MAT004916;3;2
MAT100001;MAT000620;->MODMAT000001->MAT000611->MAT003326->MAT004916->MAT005873;4;1
MAT100001;MAT000622;->MODMAT000001->MAT000611->MAT003327;2;3
MAT100001;MAT000623;->MODMAT000001->MAT000611->MAT003327->MAT006127;3;1
MAT100001;MAT000624;->MODMAT000001->MAT000611->MAT003328;2;1
MAT100001;MAT000625;->MODMAT000001->MAT000611->MAT003329;2;2
MAT100001;MAT000626;->MODMAT000001->MAT000611->MAT003329->MAT004918;3;2
MAT100001;MAT000627;->MODMAT000001->MAT000611->MAT003329->MAT004919;3;1
MAT100001;MAT000628;->MODMAT000001->MAT000611->MAT003329->MAT004919->MAT005874;4;1
MAT100001;MAT000629;->MODMAT000001->MAT000611->MAT003329->MAT004919->MAT005875;4;2
MAT100001;MAT000630;->MODMAT000001->MAT000611->MAT003329->MAT004919->MAT005876;4;3
MAT100001;MAT000631;->MODMAT000001->MAT000611->MAT003329->MAT004919->MAT005877;4;4
MAT100001;MAT000632;->MODMAT000001->MAT000632;1;1012
MAT100001;MAT000633;->MODMAT000001->MAT000632->MAT005138;2;3
MAT100001;MAT000634;->MODMAT000001->MAT000632->MAT005138->MAT005965;3;1
MAT100001;MAT000346;->MODMAT000001->MAT000632->MAT005826;2;4
MAT100001;MAT000207;->MODMAT000001->MAT000632->MAT005826->MAT006173;3;1
MAT100001;MAT000635;->MODMAT000001->MAT000632->MAT003332;2;2
MAT100001;MAT000469;->MODMAT000001->MAT000632->MAT003332->MAT006230;3;1
MAT100001;MAT000636;->MODMAT000001->MAT000632->MAT003333;2;14
MAT100001;MAT000614;->MODMAT000001->MAT000632->MAT003323;2;13
MAT100001;MAT000637;->MODMAT000001->MAT000632->MAT003334;2;11
MAT100001;MAT000638;->MODMAT000001->MAT000632->MAT006109;2;10
MAT100001;MAT000351;->MODMAT000001->MAT000632->MAT005832;2;9
MAT100001;MAT000639;->MODMAT000001->MAT000632->MAT005024;2;12
